dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,21.005243,11.600580,26.962873,9.809514,-3.902096,0.800308,1.617426
0.020000,20.996317,11.795011,27.157509,9.731785,-3.886441,0.782787,1.615866
0.020000,20.987792,11.987910,27.350596,9.654363,-3.871103,0.766899,1.614003
0.020000,20.979720,12.179284,27.542141,9.577242,-3.856047,0.752755,1.611842
0.020000,20.972151,12.369142,27.732150,9.500418,-3.841239,0.740444,1.609388
0.020000,20.965133,12.557489,27.920627,9.423885,-3.826638,0.730044,1.606647
0.020000,20.958709,12.744331,28.107580,9.347641,-3.812206,0.721608,1.603624
0.020000,20.952924,12.929675,28.293014,9.271683,-3.797902,0.715185,1.600322
0.020000,20.947819,13.113524,28.476934,9.196009,-3.783686,0.710798,1.596748
0.020000,20.943431,13.295884,28.659346,9.120619,-3.769517,0.708467,1.592906
0.020000,20.939799,13.476757,28.840256,9.045512,-3.755353,0.708190,1.588800
0.020000,20.936956,13.656149,29.019670,8.970688,-3.741154,0.709957,1.584437
0.020000,20.934935,13.834060,29.197593,8.896151,-3.726879,0.713743,1.579819
0.020000,20.933768,14.010494,29.374031,8.821901,-3.712489,0.719509,1.574954
0.020000,20.933484,14.185453,29.548990,8.747942,-3.697944,0.727205,1.569845
0.020000,20.934108,14.358937,29.722476,8.674278,-3.683209,0.736764,1.564498
0.020000,20.935668,14.530949,29.894494,8.600913,-3.668247,0.748112,1.558917
0.020000,20.938185,14.701487,30.065051,8.527853,-3.653024,0.761154,1.553109
0.020000,20.941682,14.870553,30.234153,8.455102,-3.637508,0.775790,1.547078
0.020000,20.946178,15.038146,30.401806,8.382669,-3.621670,0.791899,1.540829
0.020000,20.951691,15.204266,30.568018,8.310559,-3.605483,0.809350,1.534369
0.020000,20.958237,15.368911,30.732793,8.238781,-3.588923,0.828002,1.527703
0.020000,20.965831,15.532081,30.896140,8.167342,-3.571969,0.847695,1.520837
0.020000,20.974485,15.693775,31.058065,8.096249,-3.554604,0.868264,1.513776
0.020000,20.984209,15.853990,31.218575,8.025513,-3.536813,0.889528,1.506528
0.020000,20.995014,16.012726,31.377678,7.955141,-3.518587,0.911298,1.499097
0.020000,21.006907,16.169980,31.535381,7.885143,-3.499920,0.933375,1.491492
0.020000,21.019892,16.325750,31.691692,7.815527,-3.480809,0.955552,1.483717
0.020000,21.033976,16.480035,31.846618,7.746302,-3.461256,0.977617,1.475780
0.020000,21.049159,16.632832,32.000167,7.677476,-3.441269,0.999353,1.467688
0.020000,21.065443,16.784139,32.152348,7.609059,-3.420859,1.020537,1.459447
0.020000,21.082828,16.933955,32.303169,7.541058,-3.400040,1.040953,1.451066
0.020000,21.101310,17.082277,32.452639,7.473482,-3.378832,1.060373,1.442550
0.020000,21.120887,17.229105,32.600766,7.406337,-3.357260,1.078593,1.433908
0.020000,21.141553,17.374435,32.747558,7.339630,-3.335352,1.095390,1.425148
0.020000,21.163301,17.518268,32.893026,7.273367,-3.313141,1.110574,1.416275
0.020000,21.186124,17.660601,33.037177,7.207553,-3.290662,1.123947,1.407300
0.020000,21.210011,17.801433,33.180021,7.142194,-3.267955,1.135336,1.398228
0.020000,21.234953,17.940764,33.321567,7.077293,-3.245064,1.144573,1.389069
0.020000,21.260937,18.078593,33.461824,7.012852,-3.222034,1.151517,1.379829
0.020000,21.287949,18.214920,33.600801,6.948874,-3.198913,1.156039,1.370517
0.020000,21.315976,18.349745,33.738508,6.885359,-3.175752,1.158039,1.361142
0.020000,21.345001,18.483069,33.874954,6.822307,-3.152604,1.157420,1.351710
0.020000,21.375007,18.614891,34.010149,6.759717,-3.129521,1.154144,1.342229
0.020000,21.405978,18.745213,34.144100,6.697585,-3.106558,1.148148,1.332709
0.020000,21.437893,18.874037,34.276819,6.635910,-3.083769,1.139438,1.323156
